Time,Motion,Light,Temp,Humidity,Distance
2026-04-26 12:49:00,0,1011,32.3,47.3,122
2026-04-26 12:49:00,0,1019,32.3,47.3,122
2026-04-26 12:50:00,0,1020,32.3,47.3,124
2026-04-26 12:50:00,0,1017,32.3,47.3,124
2026-04-26 12:50:00,0,1020,32.3,47.3,124
2026-04-26 12:50:00,0,1010,32.3,47.3,124
2026-04-26 12:50:00,0,1011,32.3,47.3,124
2026-04-26 12:50:00,0,1015,32.3,47.3,121
2026-04-26 12:50:00,0,1013,32.3,47.3,125
2026-04-26 12:50:00,0,1013,32.3,47.3,125
2026-04-26 12:50:00,0,1015,32.3,47.3,120
2026-04-26 12:50:00,0,1015,32.3,47.3,123
2026-04-26 12:50:00,0,1014,32.3,47.3,123
2026-04-26 12:50:00,0,1012,32.3,47.3,121
2026-04-26 12:50:00,0,1010,32.3,47.3,121
2026-04-26 12:50:00,0,1011,32.3,47.3,124
2026-04-26 12:50:00,0,1017,32.3,47.3,120
2026-04-26 12:50:00,0,1014,32.3,47.3,120
2026-04-26 12:51:00,0,1014,32.3,47.3,123
2026-04-26 12:51:00,0,1014,32.3,47.3,125
2026-04-26 12:51:00,0,1020,32.3,47.3,122
2026-04-26 12:51:00,0,1012,32.3,47.3,122
2026-04-26 12:51:00,0,1012,32.3,47.3,122
2026-04-26 12:51:00,0,1010,32.3,47.3,122
2026-04-26 12:51:00,0,1015,32.3,47.3,125
2026-04-26 12:51:00,0,1016,32.3,47.3,123
2026-04-26 12:51:00,0,1016,32.3,47.3,123
2026-04-26 12:51:00,0,1019,32.3,47.3,123
2026-04-26 12:51:00,0,1011,32.3,47.3,123
2026-04-26 12:51:00,0,1015,32.3,47.3,123
2026-04-26 12:51:00,0,1013,32.3,47.3,123
2026-04-26 12:51:00,0,1010,32.3,47.3,125
2026-04-26 12:51:00,0,1015,32.3,47.3,120
2026-04-26 12:52:00,0,1012,32.3,47.3,120
2026-04-26 12:52:00,0,1018,32.3,47.3,120
2026-04-26 12:52:00,0,1014,32.3,47.3,120
2026-04-26 12:52:00,0,1019,32.3,47.3,120
2026-04-26 12:52:00,0,1011,32.3,47.3,120
2026-04-26 12:52:00,0,1018,32.3,47.3,120
2026-04-26 12:52:00,0,1010,32.3,47.3,120
2026-04-26 12:52:00,0,1013,32.3,47.3,120
2026-04-26 12:52:00,0,1013,32.3,47.3,120
2026-04-26 12:52:00,0,1015,32.3,47.3,120
2026-04-26 12:52:00,0,1020,32.3,47.3,120
2026-04-26 12:52:00,0,1012,32.3,47.3,120
2026-04-26 12:52:00,0,1010,32.3,47.3,120
2026-04-26 12:52:00,0,1019,32.3,47.3,122
2026-04-26 12:52:00,0,1010,32.3,47.3,125
2026-04-26 12:53:00,0,1011,32.3,47.3,122
2026-04-26 12:53:00,0,1011,32.3,47.3,122
2026-04-26 12:53:00,0,1011,32.3,47.3,122
2026-04-26 12:53:00,0,1014,32.3,47.3,122
2026-04-26 12:53:00,0,1012,32.3,47.3,125
2026-04-26 12:53:00,0,1012,32.3,47.3,125
2026-04-26 12:53:00,0,1019,32.3,47.3,125
2026-04-26 12:53:00,0,1013,32.3,47.3,125
2026-04-26 12:53:00,0,1015,32.3,47.3,122
2026-04-26 12:53:00,0,1014,32.3,47.3,124
2026-04-26 12:53:00,0,1016,32.3,47.3,121
2026-04-26 12:53:00,0,1015,32.3,47.3,120
2026-04-26 12:53:00,0,1014,32.3,47.3,120
2026-04-26 12:53:00,0,1017,32.3,47.3,122
2026-04-26 12:54:00,0,1016,32.3,47.3,120
2026-04-26 12:54:00,0,1020,32.3,47.3,120
2026-04-26 12:54:00,0,1020,32.3,47.3,120
2026-04-26 12:54:00,0,1011,32.3,47.3,124
2026-04-26 12:54:00,0,1013,32.3,47.3,124
2026-04-26 12:54:00,0,1016,32.3,47.3,124
2026-04-26 12:54:00,0,1019,32.3,47.3,120
2026-04-26 12:54:00,0,1015,32.3,47.3,120
2026-04-26 12:54:00,0,1020,32.3,47.3,120
2026-04-26 12:54:00,0,1014,32.3,47.3,120
2026-04-26 12:54:00,0,1016,32.3,47.3,120
2026-04-26 12:54:00,0,1016,32.3,47.3,120
2026-04-26 12:54:00,0,1017,32.3,47.3,120
2026-04-26 12:54:00,0,1014,32.3,47.3,120
2026-04-26 12:55:00,0,1015,32.3,47.3,120
2026-04-26 12:55:00,0,1017,32.3,47.3,120
2026-04-26 12:55:00,0,1016,32.3,47.3,120
2026-04-26 12:55:00,0,1012,32.3,47.3,120
2026-04-26 12:55:00,0,1013,32.3,47.3,124
2026-04-26 12:55:00,0,1016,32.3,47.3,124
2026-04-26 12:55:00,0,1016,32.3,47.3,120
2026-04-26 12:55:00,0,1017,32.3,47.3,124
2026-04-26 12:55:00,0,1017,32.3,47.3,124
2026-04-26 12:55:00,0,1014,32.3,47.3,124
2026-04-26 12:55:00,0,1015,32.3,47.3,124
2026-04-26 12:55:00,0,1012,32.3,47.3,125
2026-04-26 12:55:00,0,1019,32.3,47.3,125
2026-04-26 12:55:00,0,1020,32.3,47.3,125
2026-04-26 12:56:00,0,1017,32.3,47.3,125
2026-04-26 12:56:00,0,1014,32.3,47.3,123
2026-04-26 12:56:00,0,1015,32.3,47.3,123
2026-04-26 12:56:00,0,1010,32.3,47.3,123
2026-04-26 12:56:00,0,1019,32.3,47.3,125
2026-04-26 12:56:00,0,1011,32.3,47.3,125
2026-04-26 12:56:00,0,1019,32.3,47.3,125
2026-04-26 12:56:00,0,1017,32.3,47.3,125
2026-04-26 12:56:00,0,1011,32.3,47.3,125
2026-04-26 12:56:00,0,1012,32.3,47.3,125
2026-04-26 12:56:00,0,1010,32.3,47.3,125
2026-04-26 12:56:00,0,1019,32.3,47.3,125
2026-04-26 12:56:00,0,1019,32.3,47.3,125
2026-04-26 12:56:00,0,1011,32.3,47.3,125
2026-04-26 12:56:00,0,1018,32.3,47.3,125
2026-04-26 12:56:00,0,1017,32.3,47.3,125
2026-04-26 12:57:00,0,1015,32.3,47.3,122
2026-04-26 12:57:00,0,1020,32.3,47.3,125
2026-04-26 12:57:00,0,1019,32.3,47.3,125
2026-04-26 12:57:00,0,1018,32.3,47.3,125
2026-04-26 12:57:00,0,1011,32.3,47.3,125
2026-04-26 12:57:00,0,1014,32.3,47.3,125
2026-04-26 12:57:00,0,1020,32.3,47.3,125
2026-04-26 12:57:00,0,1011,32.3,47.3,125
2026-04-26 12:57:00,0,1020,32.3,47.3,121
2026-04-26 12:57:00,0,1010,32.3,47.3,121
2026-04-26 12:57:00,0,1017,32.3,47.3,121
2026-04-26 12:57:00,0,1012,32.3,47.3,124
2026-04-26 12:57:00,0,1014,32.3,47.3,124
2026-04-26 12:57:00,0,1016,32.3,47.3,125
2026-04-26 12:57:00,0,1014,32.3,47.3,125
2026-04-26 12:58:00,0,1019,32.3,47.3,122
2026-04-26 12:58:00,0,1011,32.3,47.3,122
2026-04-26 12:58:00,0,1017,32.3,47.3,125
2026-04-26 12:58:00,0,1018,32.3,47.3,123
2026-04-26 12:58:00,0,1015,32.3,47.3,123
2026-04-26 12:58:00,0,1017,32.3,47.3,125
2026-04-26 12:58:00,0,1016,32.3,47.3,125
2026-04-26 12:58:00,0,1016,32.3,47.3,125
2026-04-26 12:58:00,0,1013,32.3,47.3,125
2026-04-26 12:58:00,0,1010,32.3,47.3,125
2026-04-26 12:58:00,0,1011,32.3,47.3,125
2026-04-26 12:58:00,0,1013,32.3,47.3,123
2026-04-26 12:58:00,0,1020,32.3,47.3,120
2026-04-26 12:58:00,0,1010,32.3,47.3,124
2026-04-26 12:58:00,0,1010,32.3,47.3,122
2026-04-26 12:58:00,0,1010,32.3,47.3,122
2026-04-26 12:59:00,0,1010,32.4,47.4,120
2026-04-26 12:59:00,0,1018,32.4,47.4,120
2026-04-26 12:59:00,0,1018,32.4,47.4,120
2026-04-26 12:59:00,0,1013,32.4,47.4,122
2026-04-26 12:59:00,0,1011,32.4,47.4,122
2026-04-26 12:59:00,0,1010,32.4,47.4,125
2026-04-26 12:59:00,0,1014,32.4,47.4,123
2026-04-26 12:59:00,0,1014,32.4,47.4,125
2026-04-26 12:59:00,0,1020,32.4,47.4,125
2026-04-26 12:59:00,0,1012,32.4,47.4,121
2026-04-26 12:59:00,0,1010,32.4,47.4,121
2026-04-26 12:59:00,0,1013,32.4,47.4,120
2026-04-26 12:59:00,0,1011,32.4,47.4,120
2026-04-26 12:59:00,0,1013,32.4,47.4,120
2026-04-26 13:00:00,0,1004,32.4,47.4,122
2026-04-26 13:00:00,0,1012,32.4,47.4,120
2026-04-26 13:00:00,0,1004,32.4,47.4,120
2026-04-26 13:00:00,0,1005,32.4,47.4,120
2026-04-26 13:00:00,0,1011,32.4,47.4,120
2026-04-26 13:00:00,0,1013,32.4,47.4,125
2026-04-26 13:00:00,0,1004,32.4,47.4,125
2026-04-26 13:00:00,0,1012,32.4,47.4,125
2026-04-26 13:00:00,0,1006,32.4,47.4,125
2026-04-26 13:00:00,0,1012,32.4,47.4,125
2026-04-26 13:00:00,0,1004,32.4,47.4,123
2026-04-26 13:00:00,0,1008,32.4,47.4,123
2026-04-26 13:00:00,0,1003,32.4,47.4,123
2026-04-26 13:00:00,0,1006,32.4,47.4,125
2026-04-26 13:00:00,0,1010,32.4,47.4,123
2026-04-26 13:00:00,0,1006,32.4,47.4,121
2026-04-26 13:01:00,0,1013,32.4,47.4,120
2026-04-26 13:01:00,0,1010,32.4,47.4,120
2026-04-26 13:01:00,0,1012,32.4,47.4,120
2026-04-26 13:01:00,0,1005,32.4,47.4,122
2026-04-26 13:01:00,0,1010,32.4,47.4,125
2026-04-26 13:01:00,0,1004,32.4,47.4,125
2026-04-26 13:01:00,0,1005,32.4,47.4,125
2026-04-26 13:01:00,0,1013,32.4,47.4,125
2026-04-26 13:01:00,0,1009,32.4,47.4,121
2026-04-26 13:01:00,0,1009,32.4,47.4,120
2026-04-26 13:01:00,0,1003,32.4,47.4,124
2026-04-26 13:01:00,0,1004,32.4,47.4,124
2026-04-26 13:01:00,0,1013,32.4,47.4,124
2026-04-26 13:01:00,0,1012,32.4,47.4,121
2026-04-26 13:01:00,0,1010,32.4,47.4,120
2026-04-26 13:02:00,0,1013,32.4,47.4,125
2026-04-26 13:02:00,0,1010,32.4,47.4,122
2026-04-26 13:02:00,0,1003,32.4,47.4,125
2026-04-26 13:02:00,0,1010,32.4,47.4,121
2026-04-26 13:02:00,0,1003,32.4,47.4,121
2026-04-26 13:02:00,0,1003,32.4,47.4,120
2026-04-26 13:02:00,0,1009,32.4,47.4,120
2026-04-26 13:02:00,0,1008,32.4,47.4,122
2026-04-26 13:02:00,0,1008,32.4,47.4,122
2026-04-26 13:02:00,0,1012,32.4,47.4,122
2026-04-26 13:02:00,0,1007,32.4,47.4,124
2026-04-26 13:02:00,0,1012,32.4,47.4,124
2026-04-26 13:02:00,0,1011,32.4,47.4,120
2026-04-26 13:02:00,0,1009,32.4,47.4,120
2026-04-26 13:02:00,0,1011,32.4,47.4,120
2026-04-26 13:03:00,0,1006,32.4,47.4,125
2026-04-26 13:03:00,0,1005,32.4,47.4,125
2026-04-26 13:03:00,0,1003,32.4,47.4,123
2026-04-26 13:03:00,0,1006,32.4,47.4,125
2026-04-26 13:03:00,0,1011,32.4,47.4,125
2026-04-26 13:03:00,0,1008,32.4,47.4,122
2026-04-26 13:03:00,0,1005,32.4,47.4,122
2026-04-26 13:03:00,0,1011,32.4,47.4,122
2026-04-26 13:03:00,0,1012,32.4,47.4,120
2026-04-26 13:03:00,0,1013,32.4,47.4,125
2026-04-26 13:03:00,0,1007,32.4,47.4,125
2026-04-26 13:03:00,0,1003,32.4,47.4,120
2026-04-26 13:03:00,0,1012,32.4,47.4,120
2026-04-26 13:03:00,0,1003,32.4,47.4,120
2026-04-26 13:03:00,0,1007,32.4,47.4,120
2026-04-26 13:03:00,0,1006,32.4,47.4,123
2026-04-26 13:04:00,0,1011,32.4,47.4,125
2026-04-26 13:04:00,0,1011,32.4,47.4,123
2026-04-26 13:04:00,0,1006,32.4,47.4,123
2026-04-26 13:04:00,0,1011,32.4,47.4,123
2026-04-26 13:04:00,0,1007,32.4,47.4,123
2026-04-26 13:04:00,0,1006,32.4,47.4,120
2026-04-26 13:04:00,0,1013,32.4,47.4,120
2026-04-26 13:04:00,0,1012,32.4,47.4,120
2026-04-26 13:04:00,0,1008,32.4,47.4,120
2026-04-26 13:04:00,0,1011,32.4,47.4,120
2026-04-26 13:04:00,0,1005,32.4,47.4,120
2026-04-26 13:04:00,0,1004,32.4,47.4,120
2026-04-26 13:04:00,0,1008,32.4,47.4,120
2026-04-26 13:04:00,0,1006,32.4,47.4,120
2026-04-26 13:05:00,0,1005,32.4,47.4,120
2026-04-26 13:05:00,0,1012,32.4,47.4,120
2026-04-26 13:05:00,0,1004,32.4,47.4,124
2026-04-26 13:05:00,0,1012,32.4,47.4,125
2026-04-26 13:05:00,0,1003,32.4,47.4,125
2026-04-26 13:05:00,0,1010,32.4,47.4,125
2026-04-26 13:05:00,0,1011,32.4,47.4,125
2026-04-26 13:05:00,0,1004,32.4,47.4,125
2026-04-26 13:05:00,0,1003,32.4,47.4,125
2026-04-26 13:05:00,0,1009,32.4,47.4,120
2026-04-26 13:05:00,0,1004,32.4,47.4,124
2026-04-26 13:05:00,0,1004,32.4,47.4,125
2026-04-26 13:05:00,0,1004,32.4,47.4,121
2026-04-26 13:05:00,0,1008,32.4,47.4,121
2026-04-26 13:06:00,0,1012,32.4,47.4,124
2026-04-26 13:06:00,0,1003,32.4,47.4,120
2026-04-26 13:06:00,0,1010,32.4,47.4,120
2026-04-26 13:06:00,0,1008,32.4,47.4,120
2026-04-26 13:06:00,0,1004,32.4,47.4,120
2026-04-26 13:06:00,0,1006,32.4,47.4,122
2026-04-26 13:06:00,0,1006,32.4,47.4,122
2026-04-26 13:06:00,0,1011,32.4,47.4,122
2026-04-26 13:06:00,0,1005,32.4,47.4,120
2026-04-26 13:06:00,0,1003,32.4,47.4,124
2026-04-26 13:06:00,0,1004,32.4,47.4,124
2026-04-26 13:06:00,0,1013,32.4,47.4,124
2026-04-26 13:06:00,0,1005,32.4,47.4,121
2026-04-26 13:06:00,0,1008,32.4,47.4,125
2026-04-26 13:06:00,0,1012,32.4,47.4,125
2026-04-26 13:06:00,0,1013,32.4,47.4,125
2026-04-26 13:07:00,0,1006,32.4,47.4,125
2026-04-26 13:07:00,0,1007,32.4,47.4,125
2026-04-26 13:07:00,0,1009,32.4,47.4,125
2026-04-26 13:07:00,0,1009,32.4,47.4,125
2026-04-26 13:07:00,0,1009,32.4,47.4,125
2026-04-26 13:07:00,0,1012,32.4,47.4,121
2026-04-26 13:07:00,0,1011,32.4,47.4,121
2026-04-26 13:07:00,0,1006,32.4,47.4,121
2026-04-26 13:07:00,0,1003,32.4,47.4,121
2026-04-26 13:07:00,0,1005,32.4,47.4,121
2026-04-26 13:07:00,0,1012,32.4,47.4,121
2026-04-26 13:07:00,0,1013,32.4,47.4,121
2026-04-26 13:07:00,0,1013,32.4,47.4,120
2026-04-26 13:07:00,0,1008,32.4,47.4,120
2026-04-26 13:08:00,0,1008,32.4,47.4,125
2026-04-26 13:08:00,0,1007,32.4,47.4,125
2026-04-26 13:08:00,0,1003,32.4,47.4,125
2026-04-26 13:08:00,0,1007,32.4,47.4,125
2026-04-26 13:08:00,0,1012,32.4,47.4,121
2026-04-26 13:08:00,0,1011,32.4,47.4,125
2026-04-26 13:08:00,0,1005,32.4,47.4,125
2026-04-26 13:08:00,0,1010,32.4,47.4,125
2026-04-26 13:08:00,0,1007,32.4,47.4,125
2026-04-26 13:08:00,0,1011,32.4,47.4,125
2026-04-26 13:08:00,0,1012,32.4,47.4,120
2026-04-26 13:08:00,0,1012,32.4,47.4,120
2026-04-26 13:08:00,0,1006,32.4,47.4,120
2026-04-26 13:08:00,0,1006,32.4,47.4,125
2026-04-26 13:08:00,0,1005,32.4,47.4,125
2026-04-26 13:08:00,0,1009,32.4,47.4,125
2026-04-26 13:09:00,0,1004,32.4,47.4,125
2026-04-26 13:09:00,0,1013,32.4,47.4,125
2026-04-26 13:09:00,0,1012,32.4,47.4,120
2026-04-26 13:09:00,0,1007,32.4,47.4,120
2026-04-26 13:09:00,0,1009,32.4,47.4,120
2026-04-26 13:09:00,0,1012,32.4,47.4,124
2026-04-26 13:09:00,0,1012,32.4,47.4,125
2026-04-26 13:09:00,0,1004,32.4,47.4,125
2026-04-26 13:09:00,0,1006,32.4,47.4,123
2026-04-26 13:09:00,0,1004,32.4,47.4,123
2026-04-26 13:09:00,0,1007,32.4,47.4,123
2026-04-26 13:09:00,0,1010,32.4,47.4,120
2026-04-26 13:09:00,0,1011,32.4,47.4,122
2026-04-26 13:09:00,0,1008,32.4,47.4,125
2026-04-26 13:10:00,0,1012,32.4,47.4,121
2026-04-26 13:10:00,0,1006,32.4,47.4,120
2026-04-26 13:10:00,0,1004,32.4,47.4,123
2026-04-26 13:10:00,0,1009,32.4,47.4,125
2026-04-26 13:10:00,0,1007,32.4,47.4,120
2026-04-26 13:10:00,0,1009,32.4,47.4,122
2026-04-26 13:10:00,0,1006,32.4,47.4,120
2026-04-26 13:10:00,0,1009,32.4,47.4,120
2026-04-26 13:10:00,0,1003,32.4,47.4,124
2026-04-26 13:10:00,0,1006,32.4,47.4,124
2026-04-26 13:10:00,0,1013,32.4,47.4,124
2026-04-26 13:10:00,0,1013,32.4,47.4,124
2026-04-26 13:10:00,0,1011,32.4,47.4,124
2026-04-26 13:10:00,0,1006,32.4,47.4,124
2026-04-26 13:10:00,0,1012,32.4,47.4,124
2026-04-26 13:10:00,0,1003,32.4,47.4,125
2026-04-26 13:11:00,0,1013,32.4,47.4,125
2026-04-26 13:11:00,0,1007,32.4,47.4,125
2026-04-26 13:11:00,0,1004,32.4,47.4,125
2026-04-26 13:11:00,0,1013,32.4,47.4,125
2026-04-26 13:11:00,0,1008,32.4,47.4,123
2026-04-26 13:11:00,0,1003,32.4,47.4,120
2026-04-26 13:11:00,0,1003,32.4,47.4,124
2026-04-26 13:11:00,0,1013,32.4,47.4,120
2026-04-26 13:11:00,0,1007,32.4,47.4,120
2026-04-26 13:11:00,0,1009,32.4,47.4,120
2026-04-26 13:11:00,0,1007,32.4,47.4,125
2026-04-26 13:11:00,0,1012,32.4,47.4,125
2026-04-26 13:11:00,0,1005,32.4,47.4,125
2026-04-26 13:11:00,0,1011,32.4,47.4,123
2026-04-26 13:11:00,0,1005,32.4,47.4,123
2026-04-26 13:11:00,0,1007,32.4,47.4,123
2026-04-26 13:12:00,0,1008,32.4,47.4,121
2026-04-26 13:12:00,0,1012,32.4,47.4,123
2026-04-26 13:12:00,0,1006,32.4,47.4,120
2026-04-26 13:12:00,0,1013,32.4,47.4,120
2026-04-26 13:12:00,0,1010,32.4,47.4,120
2026-04-26 13:12:00,0,1004,32.4,47.4,120
2026-04-26 13:12:00,0,1012,32.4,47.4,120
2026-04-26 13:12:00,0,1007,32.4,47.4,120
2026-04-26 13:12:00,0,1005,32.4,47.4,120
2026-04-26 13:12:00,0,1008,32.4,47.4,120
2026-04-26 13:12:00,0,1011,32.4,47.4,120
2026-04-26 13:12:00,0,1003,32.4,47.4,122
2026-04-26 13:12:00,0,1008,32.4,47.4,122
2026-04-26 13:12:00,0,1012,32.4,47.4,122
2026-04-26 13:13:00,0,1007,32.4,47.4,120
2026-04-26 13:13:00,0,1010,32.4,47.4,120
2026-04-26 13:13:00,0,1012,32.4,47.4,125
2026-04-26 13:13:00,0,1006,32.4,47.4,125
2026-04-26 13:13:00,0,1011,32.4,47.4,120
2026-04-26 13:13:00,0,1006,32.4,47.4,120
2026-04-26 13:13:00,0,1013,32.4,47.4,120
2026-04-26 13:13:00,0,1011,32.4,47.4,120
2026-04-26 13:13:00,0,1010,32.4,47.4,120
2026-04-26 13:13:00,0,1013,32.4,47.4,120
2026-04-26 13:13:00,0,1008,32.4,47.4,120
2026-04-26 13:13:00,0,1008,32.4,47.4,120
2026-04-26 13:13:00,0,1010,32.4,47.4,120
2026-04-26 13:13:00,0,1013,32.4,47.4,120
2026-04-26 13:14:00,0,1010,32.5,47.5,120
2026-04-26 13:14:00,0,1013,32.5,47.5,120
2026-04-26 13:14:00,0,1013,32.5,47.5,120
2026-04-26 13:14:00,0,1009,32.5,47.5,120
2026-04-26 13:14:00,0,1007,32.5,47.5,124
2026-04-26 13:14:00,0,1006,32.5,47.5,120
2026-04-26 13:14:00,0,1010,32.5,47.5,120
2026-04-26 13:14:00,0,1011,32.5,47.5,125
2026-04-26 13:14:00,0,1011,32.5,47.5,125
2026-04-26 13:14:00,0,1009,32.5,47.5,125
2026-04-26 13:14:00,0,1003,32.5,47.5,125
2026-04-26 13:14:00,0,1006,32.5,47.5,125
2026-04-26 13:14:00,0,1011,32.5,47.5,121
2026-04-26 13:14:00,0,1011,32.5,47.5,125
2026-04-26 13:14:00,0,1009,32.5,47.5,125
2026-04-26 13:14:00,0,1011,32.5,47.5,121
2026-04-26 13:15:00,0,1003,32.5,47.5,120
2026-04-26 13:15:00,0,1009,32.5,47.5,122
2026-04-26 13:15:00,0,1012,32.5,47.5,125
2026-04-26 13:15:00,0,1005,32.5,47.5,125
2026-04-26 13:15:00,0,1010,32.5,47.5,125
2026-04-26 13:15:00,0,1011,32.5,47.5,125
2026-04-26 13:15:00,0,1012,32.5,47.5,125
2026-04-26 13:15:00,0,1010,32.5,47.5,125
2026-04-26 13:15:00,0,1003,32.5,47.5,121
2026-04-26 13:15:00,0,1007,32.5,47.5,125
2026-04-26 13:15:00,0,1007,32.5,47.5,125
2026-04-26 13:15:00,0,1011,32.5,47.5,125
2026-04-26 13:15:00,0,1005,32.5,47.5,125
2026-04-26 13:15:00,0,1006,32.5,47.5,125
2026-04-26 13:15:00,0,1009,32.5,47.5,125
2026-04-26 13:16:00,0,1012,32.5,47.5,125
2026-04-26 13:16:00,0,1005,32.5,47.5,125
2026-04-26 13:16:00,0,1004,32.5,47.5,125
2026-04-26 13:16:00,0,1005,32.5,47.5,122
2026-04-26 13:16:00,0,1005,32.5,47.5,122
2026-04-26 13:16:00,0,1005,32.5,47.5,122
2026-04-26 13:16:00,0,1012,32.5,47.5,122
2026-04-26 13:16:00,0,1011,32.5,47.5,120
2026-04-26 13:16:00,0,1011,32.5,47.5,120
2026-04-26 13:16:00,0,1013,32.5,47.5,120
2026-04-26 13:16:00,0,1012,32.5,47.5,120
2026-04-26 13:16:00,0,1006,32.5,47.5,120
2026-04-26 13:16:00,0,1007,32.5,47.5,120
2026-04-26 13:16:00,0,1004,32.5,47.5,125
2026-04-26 13:16:00,0,1010,32.5,47.5,125
2026-04-26 13:16:00,0,1007,32.5,47.5,125
2026-04-26 13:17:00,0,1003,32.5,47.5,120
2026-04-26 13:17:00,0,1011,32.5,47.5,120
2026-04-26 13:17:00,0,1008,32.5,47.5,120
2026-04-26 13:17:00,0,1009,32.5,47.5,120
2026-04-26 13:17:00,0,1012,32.5,47.5,120
2026-04-26 13:17:00,0,1009,32.5,47.5,120
2026-04-26 13:17:00,0,1005,32.5,47.5,120
2026-04-26 13:17:00,0,1003,32.5,47.5,120
2026-04-26 13:17:00,0,1011,32.5,47.5,122
2026-04-26 13:17:00,0,1011,32.5,47.5,122
2026-04-26 13:17:00,0,1012,32.5,47.5,120
2026-04-26 13:17:00,0,1007,32.5,47.5,120
2026-04-26 13:17:00,0,1004,32.5,47.5,120
2026-04-26 13:17:00,0,1008,32.5,47.5,120
2026-04-26 13:17:00,0,1003,32.5,47.5,120
2026-04-26 13:17:00,0,1011,32.5,47.5,124
2026-04-26 13:18:00,0,1009,32.5,47.5,125
2026-04-26 13:18:00,0,1011,32.5,47.5,125
2026-04-26 13:18:00,0,1004,32.5,47.5,122
2026-04-26 13:18:00,0,1006,32.5,47.5,122
2026-04-26 13:18:00,0,1004,32.5,47.5,124
2026-04-26 13:18:00,0,1013,32.5,47.5,121
2026-04-26 13:18:00,0,1007,32.5,47.5,125
2026-04-26 13:18:00,0,1011,32.5,47.5,125
2026-04-26 13:18:00,0,1003,32.5,47.5,123
2026-04-26 13:18:00,0,1013,32.5,47.5,123
2026-04-26 13:18:00,0,1012,32.5,47.5,123
2026-04-26 13:18:00,0,1011,32.5,47.5,120
2026-04-26 13:18:00,0,1005,32.5,47.5,120
2026-04-26 13:18:00,0,1012,32.5,47.5,122
2026-04-26 13:18:00,0,1007,32.5,47.5,122
2026-04-26 13:18:00,0,1013,32.5,47.5,122
2026-04-26 13:19:00,0,1007,32.5,47.5,120
2026-04-26 13:19:00,0,1010,32.5,47.5,120
2026-04-26 13:19:00,0,1008,32.5,47.5,120
2026-04-26 13:19:00,0,1008,32.5,47.5,120
2026-04-26 13:19:00,0,1003,32.5,47.5,120
2026-04-26 13:19:00,0,1009,32.5,47.5,120
2026-04-26 13:19:00,0,1010,32.5,47.5,122
2026-04-26 13:19:00,0,1009,32.5,47.5,122
2026-04-26 13:19:00,0,1007,32.5,47.5,125
2026-04-26 13:19:00,0,1013,32.5,47.5,125
2026-04-26 13:19:00,0,1006,32.5,47.5,125
2026-04-26 13:19:00,0,1011,32.5,47.5,125
2026-04-26 13:19:00,0,1011,32.5,47.5,123
2026-04-26 13:19:00,0,1006,32.5,47.5,123
2026-04-26 13:19:00,0,1013,32.5,47.5,123
2026-04-26 13:20:00,0,1011,32.5,47.5,125
2026-04-26 13:20:00,0,1005,32.5,47.5,125
2026-04-26 13:20:00,0,1004,32.5,47.5,125
2026-04-26 13:20:00,0,1013,32.5,47.5,125
2026-04-26 13:20:00,0,1008,32.5,47.5,125
2026-04-26 13:20:00,0,1009,32.5,47.5,125
2026-04-26 13:20:00,0,1006,32.5,47.5,125
2026-04-26 13:20:00,0,1007,32.5,47.5,120
2026-04-26 13:20:00,0,1012,32.5,47.5,120
2026-04-26 13:20:00,0,1006,32.5,47.5,123
2026-04-26 13:20:00,0,1009,32.5,47.5,123
2026-04-26 13:20:00,0,1007,32.5,47.5,123
2026-04-26 13:20:00,0,1009,32.5,47.5,121
2026-04-26 13:20:00,0,1011,32.5,47.5,123
2026-04-26 13:20:00,0,1007,32.5,47.5,120
2026-04-26 13:21:00,0,1011,32.5,47.5,120
2026-04-26 13:21:00,0,1008,32.5,47.5,120
2026-04-26 13:21:00,0,1009,32.5,47.5,124
2026-04-26 13:21:00,0,1010,32.5,47.5,124
2026-04-26 13:21:00,0,1007,32.5,47.5,125
2026-04-26 13:21:00,0,1007,32.5,47.5,125
2026-04-26 13:21:00,0,1011,32.5,47.5,120
2026-04-26 13:21:00,0,1013,32.5,47.5,120
2026-04-26 13:21:00,0,1008,32.5,47.5,120
2026-04-26 13:21:00,0,1003,32.5,47.5,120
2026-04-26 13:21:00,0,1006,32.5,47.5,120
2026-04-26 13:21:00,0,1009,32.5,47.5,120
2026-04-26 13:21:00,0,1011,32.5,47.5,120
2026-04-26 13:21:00,0,1008,32.5,47.5,122
2026-04-26 13:21:00,0,1003,32.5,47.5,125
2026-04-26 13:21:00,0,1012,32.5,47.5,123
2026-04-26 13:22:00,0,1010,32.5,47.5,121
2026-04-26 13:22:00,0,1008,32.5,47.5,123
2026-04-26 13:22:00,0,1011,32.5,47.5,125
2026-04-26 13:22:00,0,1013,32.5,47.5,125
2026-04-26 13:22:00,0,1004,32.5,47.5,125
2026-04-26 13:22:00,0,1010,32.5,47.5,125
2026-04-26 13:22:00,0,1008,32.5,47.5,125
2026-04-26 13:22:00,0,1009,32.5,47.5,125
2026-04-26 13:22:00,0,1005,32.5,47.5,122
2026-04-26 13:22:00,0,1007,32.5,47.5,125
2026-04-26 13:22:00,0,1011,32.5,47.5,125
2026-04-26 13:22:00,0,1013,32.5,47.5,122
2026-04-26 13:22:00,0,1012,32.5,47.5,120
